1.12574,0.0993006,19.750034817059834,0.842731,0.152354,1
0.74143,0.177608,20.40733459790548,0.674847,0.199147,2
0.611785,0.212394,19.197208098570506,0.579621,0.205655,3
0.508774,0.247591,18.331089333693185,0.54853,0.246218,4
0.460539,0.270269,18.342522299289705,0.504262,0.255424,5
0.413525,0.290496,19.470171916484833,0.432324,0.291927,6
0.397232,0.30256,21.245096182823183,0.398893,0.314421,7
0.368479,0.323185,21.690293232599895,0.408088,0.291976,8
0.33572,0.347587,22.135016715526582,0.371805,0.33623,9
0.308476,0.379428,21.635946333408356,0.380032,0.337139,10
0.295111,0.394332,26.726290500164033,0.338349,0.368182,11
0.261218,0.429238,25.72103310028712,0.318049,0.387409,12
0.263887,0.441294,26.923581866423287,0.319873,0.394856,13
0.224645,0.502208,35.93154513438542,0.32761,0.395486,14
0.222058,0.515382,34.4328906695048,0.320293,0.411505,15
0.201924,0.546967,23.28453800280889,0.319624,0.390173,16
0.184654,0.583967,24.953182597955067,0.318561,0.42972,17
0.168551,0.639748,31.233664798736573,0.328757,0.427355,18
0.142532,0.689008,27.4362202167511,0.330196,0.425347,19
0.125452,0.734029,25.652728815873463,0.366089,0.408159,20
0.141877,0.696184,31.3337651014328,0.347512,0.430144,21
0.104499,0.77388,30.353756948312125,0.352978,0.431048,22
0.129828,0.726976,26.840977517763772,0.363479,0.398927,23
0.110321,0.755575,24.14425255060196,0.366956,0.437991,24
0.0877354,0.806383,28.05391113360723,0.370115,0.435917,25
0.0803213,0.818126,29.33632810115814,0.383631,0.438571,26
0.112348,0.754601,31.437961602210997,0.374313,0.441496,27
0.0750973,0.825636,24.980476081371307,0.386362,0.440549,28
0.0723195,0.831581,31.054753001530965,0.398522,0.447229,29
0.114649,0.750295,20.884620265165964,0.381839,0.439559,30
0.0704455,0.833929,23.35674016873042,0.390385,0.451787,31
0.0654587,0.846302,21.260362100601196,0.399049,0.446768,32
0.0987041,0.788193,24.965195115407308,0.370427,0.445216,33
0.0688492,0.837387,26.827372030417123,0.39499,0.44127,34
0.0687336,0.840581,29.104290600617727,0.418049,0.446787,35
0.0610135,0.848863,39.293580532073975,0.400177,0.440552,36
0.0623551,0.846466,26.312922235329946,0.405833,0.440855,37
0.0918402,0.796232,23.881873313585917,0.401686,0.420634,38
0.0709332,0.83707,22.438490335146586,0.390112,0.447482,39
0.0582858,0.854925,23.383636848131815,0.422281,0.445406,40
0.0565399,0.857434,27.173638836542764,0.424529,0.449125,41
0.0580612,0.852958,27.908007649580636,0.439621,0.435763,42
0.0845567,0.809968,19.526592234770458,0.413226,0.418591,43
0.0594232,0.851608,19.77945284843445,0.411847,0.450931,44
0.0548258,0.860932,26.732231183846793,0.4247,0.447225,45
0.0550278,0.86124,25.744484714667003,0.436381,0.449141,46
0.0555618,0.858439,32.18016733328501,0.419789,0.450192,47
0.0921191,0.793961,26.37685885032018,0.398221,0.439374,48
