0.868989,0.481006,0.278162,53.92931328217188,0.328297,0.354596,1
0.774537,0.297503,0.400764,53.297201399008436,0.271065,0.41629,2
0.820388,0.248874,0.468547,55.815350417296095,0.255628,0.456926,3
0.901537,0.224948,0.509647,50.50090339978536,0.245942,0.5049,4
0.98911,0.203501,0.543252,51.84175990025202,0.198835,0.531317,5
1.07625,0.185709,0.573712,53.908129167556766,0.22054,0.508273,6
1.17388,0.170838,0.604795,52.78288158575694,0.20459,0.549686,7
1.27693,0.159078,0.633089,56.96554171641667,0.196479,0.570354,8
1.37868,0.146205,0.652579,56.05556953350703,0.190317,0.582804,9
1.48201,0.137826,0.68231,55.026467335224154,0.199035,0.575545,10
1.58803,0.130675,0.701623,51.73747620185216,0.216885,0.579193,11
1.69205,0.120231,0.72476,52.29227381547292,0.209817,0.59512,12
1.78923,0.113729,0.744643,54.20638081630071,0.191108,0.598313,13
1.88955,0.101323,0.776841,53.67642527023951,0.207531,0.597478,14
1.99695,0.099308,0.776135,53.40413456757863,0.199768,0.602971,15
2.09984,0.10606,0.769421,53.62629146575928,0.204679,0.574609,16
2.17875,0.0854028,0.807492,52.344268798828125,0.202836,0.610628,17
2.28435,0.0925203,0.78772,53.754490399360655,0.209532,0.598278,18
2.38508,0.0867751,0.806308,52.48207580248515,0.211471,0.611657,19
2.48163,0.0844232,0.808859,55.411202351252236,0.209028,0.610776,20
2.56548,0.0724955,0.832882,55.75575426419576,0.229395,0.613013,21
2.66701,0.0808689,0.813024,53.672565615177156,0.215178,0.577436,22
2.78028,0.072332,0.830729,54.2329244017601,0.229429,0.608541,23
2.87002,0.0720422,0.829194,56.505023050308225,0.225991,0.606427,24
2.97487,0.070475,0.837128,56.41460194985072,0.225158,0.614926,25
3.07232,0.0728131,0.824761,53.945839150746664,0.224464,0.626044,26
3.14588,0.0611181,0.851653,52.55440313418706,0.249924,0.628385,27
3.27415,0.0733048,0.825011,52.56053743362427,0.221118,0.622737,28
3.3473,0.0647037,0.8471,56.72241030136744,0.226271,0.619673,29
3.42222,0.0654717,0.841321,55.323190315564474,0.238137,0.59612,30
3.54545,0.0651459,0.843116,56.56048250198364,0.212083,0.604503,31
3.6251,0.0577997,0.858365,77.28389758268992,0.26252,0.623156,32
3.72036,0.0673774,0.835391,64.9043387333552,0.23837,0.617458,33
3.82633,0.06036,0.85409,64.58927873373031,0.247074,0.60861,34
