0.33678,0.411234,62.02666893005371,0.278926,0.46456,1
0.227459,0.533498,58.05648431777954,0.225075,0.528849,2
0.198838,0.580253,49.428531750043234,0.221168,0.54138,3
0.15857,0.662343,57.41167058547338,0.207231,0.578785,4
0.141175,0.702074,61.74120956659317,0.210342,0.569866,5
0.123267,0.739355,56.941441333293916,0.213461,0.583652,6
0.111957,0.768728,57.69909164905548,0.211031,0.589255,7
0.100411,0.789628,60.469611418247226,0.216028,0.602664,8
0.0900887,0.805104,60.77516488234202,0.221389,0.594218,9
0.0826382,0.817001,66.42607076565425,0.23308,0.592513,10
0.0774311,0.824346,73.89621988534927,0.220273,0.600059,11
0.0789093,0.822879,68.7619199514389,0.233611,0.603388,12
0.0689917,0.839943,67.6044778307279,0.242015,0.595379,13
0.0717642,0.835164,74.49182743231455,0.237746,0.593645,14
0.0694008,0.832525,67.33143526713053,0.245796,0.589459,15
0.0666585,0.844231,75.99211921691895,0.229873,0.611561,16
0.059718,0.854117,84.37790003617604,0.249411,0.614706,17
0.0675077,0.842304,82.65411463181178,0.259631,0.598615,18
0.0574303,0.857229,71.9364646156629,0.241156,0.599807,19
0.063292,0.844524,81.03927303552628,0.251273,0.605341,20
0.0573174,0.858366,77.30095653533935,0.239561,0.611368,21
0.0621725,0.849144,85.52914706468582,0.259643,0.592901,22
0.0567292,0.861114,85.79159239927928,0.256627,0.603412,23
0.0592112,0.856801,77.09408596754074,0.250377,0.604917,24
0.0566883,0.861092,81.76978505055109,0.270282,0.607701,25
0.0527003,0.866393,92.14763003190359,0.257372,0.615908,26
0.0583819,0.857625,75.02765488624573,0.26532,0.603058,27
0.0517337,0.868763,74.35853999853134,0.267698,0.605987,28
0.0572675,0.856856,76.05963883399963,0.247353,0.595616,29
0.051099,0.868663,77.56503748496374,0.276741,0.602931,30
0.0528047,0.867616,74.47736659844716,0.277266,0.606705,31
0.0531557,0.86794,72.00920588175455,0.24875,0.603178,32
0.0495421,0.872875,72.43955343166986,0.283975,0.599994,33
0.0543317,0.866686,78.16617600123088,0.267518,0.599501,34
0.0498339,0.872245,74.47398561636606,0.272951,0.600078,35
0.0492651,0.871859,73.04471873442331,0.27244,0.610744,36
0.0488848,0.87465,80.52751069863638,0.271927,0.61145,37
0.0523516,0.868732,82.2514297525088,0.281713,0.603181,38
0.0470875,0.877685,87.12201346556346,0.280778,0.611677,39
0.0479179,0.876541,86.00104159911474,0.30053,0.596579,40
0.0481281,0.875408,79.24388683239619,0.290854,0.611424,41
0.0474279,0.876776,71.34631368319194,0.285572,0.617775,42
0.0497239,0.874014,79.17841645081837,0.285766,0.600338,43
0.0481881,0.877545,88.18944394985834,0.273093,0.611144,44
0.050604,0.872767,78.45486131509145,0.26859,0.608918,45
0.0458371,0.880426,78.37785380283991,0.30101,0.613423,46
0.0485223,0.877141,66.12420105139414,0.282964,0.608863,47
0.0486487,0.875023,72.83348801930745,0.28038,0.615558,48
0.0448126,0.883551,66.61691216627757,0.294286,0.618163,49
0.0454878,0.879978,67.50385089715321,0.266308,0.628117,50
0.0476193,0.878026,80.61125423113505,0.304856,0.611158,51
0.0447865,0.882456,75.26665281454721,0.277884,0.623291,52
0.0450138,0.881189,84.61676121552786,0.316698,0.607146,53
