0.396471,0.340115,65.07139601707459,0.288636,0.408372,1
0.269077,0.447587,61.267334465185805,0.31657,0.437681,2
0.23204,0.507998,64.99107198317846,0.241563,0.497294,3
0.204055,0.549802,60.51911561489105,0.211896,0.539546,4
0.183907,0.590961,59.73109126885732,0.220054,0.529184,5
0.164397,0.630282,61.834621500968936,0.20092,0.555984,6
0.153362,0.65629,110.05947060187658,0.20719,0.567505,7
0.135123,0.696762,140.1078851501147,0.202701,0.593996,8
0.12002,0.740608,159.51889760096867,0.219242,0.568116,9
0.114382,0.744716,137.000431283315,0.210303,0.58842,10
0.10624,0.769351,203.41268161932626,0.209081,0.599784,11
0.0969021,0.795596,133.5892336010933,0.244165,0.571649,12
0.0919543,0.800518,118.97034590244293,0.217607,0.586228,13
0.0856413,0.808314,132.95561095078787,0.214579,0.612026,14
0.0792278,0.820934,106.98370801607767,0.245749,0.593056,15
0.0830409,0.812625,51.81299153168996,0.232391,0.602695,16
0.0785871,0.824794,81.37167788346609,0.222078,0.608405,17
0.0696283,0.838282,67.51819498538971,0.223791,0.613047,18
0.068405,0.840488,102.63920126756032,0.238627,0.601692,19
0.0730669,0.828827,107.78669628302256,0.217837,0.608662,20
0.067083,0.840883,125.86670538187028,0.234003,0.604024,21
0.0692063,0.836557,150.2212218006452,0.245277,0.601689,22
0.059665,0.855405,112.84226518472036,0.352223,0.575627,23
0.0709819,0.833232,109.44334381421407,0.25301,0.604151,24
0.0612913,0.850548,116.65019573370616,0.232876,0.61083,25
0.0567616,0.858836,99.20231334765752,0.23616,0.616681,26
0.0628916,0.852444,131.94061099688213,0.26754,0.607941,27
0.0586751,0.857845,118.81383991638819,0.236305,0.615549,28
0.0596554,0.857082,124.89812119801839,0.24396,0.624647,29
0.053694,0.865198,114.00792123476664,0.259415,0.62081,30
0.058622,0.853047,67.18277228275934,0.237961,0.562014,31
0.0577896,0.858559,79.49833843310674,0.257975,0.61802,32
0.053158,0.866488,72.41307891607285,0.253288,0.622704,33
0.0515881,0.869063,67.19992744922638,0.260519,0.613548,34
0.0619192,0.84884,63.993700834115344,0.254437,0.621827,35
0.0503782,0.872137,60.46365773280461,0.257749,0.626562,36
0.0530558,0.867321,73.91457723379135,0.241185,0.603141,37
0.0528533,0.866838,70.0536811987559,0.277387,0.620541,38
0.0495966,0.873319,78.01253758271535,0.256703,0.615313,39
0.0549621,0.861521,79.5325610001882,0.268762,0.614072,40
0.0501894,0.87207,80.8081148147583,0.262989,0.614882,41
0.0483334,0.875128,76.21671641667685,0.270729,0.620979,42
0.0562746,0.857545,82.2787485162417,0.263695,0.607062,43
0.0523025,0.867998,80.87465783357621,0.266727,0.61495,44
0.0475997,0.876255,77.46007631619771,0.27357,0.617832,45
0.0530882,0.868599,74.69385538101196,0.251292,0.612336,46
0.050286,0.873791,67.67062284946442,0.288209,0.620507,47
0.0466708,0.878592,74.5508798678716,0.281003,0.61512,48
