0.353451,0.389816,54.58015178442001,0.251957,0.477436,1
0.234536,0.514702,56.34043058156967,0.290019,0.4688,2
0.203053,0.572831,54.62848358551661,0.228453,0.525465,3
0.170039,0.62768,53.204211099942526,0.223766,0.548849,4
0.15454,0.665278,53.775813364982604,0.205524,0.573392,5
0.137039,0.703856,52.6365237514178,0.223178,0.550124,6
0.121212,0.740033,52.646890783309935,0.204835,0.572019,7
0.102492,0.782847,52.758579564094546,0.219702,0.592654,8
0.100598,0.783119,52.7110825975736,0.220548,0.602443,9
0.0908228,0.805327,52.69623049894969,0.228164,0.580119,10
0.0862229,0.808857,52.85149640242259,0.247243,0.555971,11
0.0802218,0.819162,53.52723224957784,0.231668,0.581864,12
0.0759342,0.828905,52.53480288187663,0.213982,0.607486,13
0.0772425,0.824225,52.5709014693896,0.219397,0.614218,14
0.0707444,0.837514,52.10610808134079,0.227673,0.599002,15
0.0632978,0.849904,52.55924113591512,0.223129,0.619835,16
0.0677414,0.843654,52.92512756586075,0.234493,0.623195,17
0.0699076,0.838947,57.24381903409958,0.229895,0.611812,18
0.0593793,0.856057,54.73841563463211,0.241317,0.626749,19
0.0638221,0.847851,56.41348009904225,0.239118,0.607596,20
0.0575692,0.858445,59.972252468268074,0.238929,0.615829,21
0.0655077,0.841012,54.42237841288249,0.239894,0.61122,22
0.0552028,0.863423,53.50036086638769,0.244954,0.618779,23
0.0593168,0.8583,54.15067041714986,0.2491,0.602231,24
0.0594177,0.856107,54.81852926810583,0.233205,0.621409,25
0.0535484,0.865539,53.77364403406779,0.237074,0.617398,26
0.0562311,0.862954,53.17402236461639,0.249942,0.584441,27
0.055543,0.862847,52.941410366694136,0.247343,0.61026,28
0.0544538,0.863556,54.252435966332754,0.264501,0.615339,29
0.0565052,0.863219,52.936559136708574,0.255633,0.621211,30
0.0505331,0.871396,54.17303450107575,0.249865,0.625936,31
0.0504115,0.871561,51.945576663812,0.267433,0.619068,32
0.0601108,0.852603,52.00374534924825,0.248478,0.612326,33
0.0497654,0.872177,51.585600117842354,0.257519,0.624311,34
0.048537,0.874531,53.031068730354306,0.29032,0.613778,35
0.0552011,0.865264,52.97517940203349,0.255405,0.618697,36
0.0488296,0.87414,54.463860630989075,0.279162,0.602888,37
0.0484112,0.876033,54.47143218119939,0.265572,0.619916,38
0.0481927,0.875985,53.04744306405385,0.277805,0.617107,39
0.0545661,0.865928,52.634418932596844,0.25982,0.616776,40
0.0467005,0.877263,55.23063618342082,0.278626,0.618145,41
0.0505005,0.87144,53.15028850237528,0.268883,0.61662,42
0.0463214,0.879682,52.55267461538315,0.275536,0.619985,43
0.0505695,0.873446,58.95784664948781,0.247435,0.628031,44
0.0461219,0.880833,51.81776663462321,0.268053,0.621219,45
0.0528809,0.867312,51.21582051515579,0.267485,0.620395,46
0.0455387,0.881938,51.834754232565565,0.291055,0.621787,47
0.0452635,0.881056,52.92324180205663,0.273849,0.621591,48
0.0514101,0.871249,52.986003498236336,0.272698,0.625394,49
