0,0.7255603362379633,0.8469117030967142,0.835083881064827
1,0.8949390747539413,0.9503130432875674,0.9388704552379009
2,0.6576364095786231,0.7348155549069355,0.8622835346354464
3,0.9192330036975722,0.9671653266331406,0.9488439568011445
4,0.4739278094036343,0.5785264342390943,0.7238527131963475
5,0.3926521471362186,0.4807386741429776,0.6818253408076719
6,0.7510913931115569,0.8926923947305158,0.8256348388424057
7,0.5654313641621116,0.700793244830833,0.7453748434452659
8,0.48222230845108677,0.5975958647415767,0.7141017506443263
9,0.9712713404059193,0.9886120100372224,0.9822611133259997
10,0.7911977557297547,0.8773415504621752,0.8896009146586623
11,0.9221289570218664,0.979178976918414,0.940571615050167
12,0.5521374395444231,0.6477032340611035,0.7891250310177216
13,0.6223370552108853,0.7370272943989498,0.799971550378338
14,0.7329387619643687,0.8282243477071671,0.8643280325838061
15,0.38073061753485193,0.4746832252861441,0.6579549500527352
16,0.4110478887388654,0.5170539498610794,0.6672127123933213
17,0.9116824433014917,0.9578791030098395,0.9497577444827552
18,0.37489750134677524,0.43288190565640344,0.7367584913489865
