0,0.7152081318240608,0.8455515625780713,0.822683417897231
1,0.8933591847989788,0.9496549914065007,0.9377726043336078
2,0.5869682548351308,0.642489166797638,0.871669981216914
3,0.9102194438484786,0.9683764353905597,0.9381039979868545
4,0.43147991656284235,0.5143443519259703,0.72812942933883
5,0.4026115990327875,0.5286743486218408,0.6280382142368554
6,0.7289585901426489,0.8926401007804305,0.7990106885636749
7,0.5508636237030125,0.6802686605736086,0.7433154266506473
8,0.4489219747476644,0.5506915381484878,0.7083858844242799
9,0.9696582214365977,0.9890122337011467,0.9802178598042401
10,0.7833470619697981,0.8702257426730103,0.8869602405982979
11,0.9283256138316064,0.9790306606975699,0.9471582596287909
12,0.5301490679429024,0.6112787025250799,0.7997780327586996
13,0.6054838514183118,0.7679425877007929,0.7410750305770253
14,0.7163624886897885,0.8136129095416105,0.8570040615896939
15,0.3888603340537226,0.4979430968702503,0.6396496571406514
16,0.35851788044482863,0.4258225186407851,0.6940275813608813
17,0.9077008059643271,0.9580861742787132,0.9452357335638393
18,0.332104335287349,0.379292873287424,0.7274754475762466
