0.053139,0.869854,71.79104454914729,0.26028,0.616718,1
0.0438318,0.886234,73.65942923227946,0.260669,0.615398,2
0.0539744,0.870242,61.33914373318354,0.248022,0.618292,3
0.0414434,0.890258,79.20142130057017,0.265529,0.611202,4
0.0532273,0.867973,86.00382544994355,0.251094,0.608328,5
0.0417749,0.892173,115.81891158421834,0.27111,0.623249,6
0.0477443,0.883439,94.04060059785843,0.258597,0.603828,7
0.0404573,0.894127,118.30898138284684,0.266368,0.617612,8
0.0495096,0.875217,106.6151845018069,0.251196,0.607854,9
0.0397759,0.896544,129.64095003207524,0.287153,0.625848,10
0.0435295,0.889522,118.31239906946819,0.287658,0.620155,11
0.0385057,0.899147,119.18550193309784,0.269709,0.62631,12
0.046357,0.878209,111.27807196776072,0.29701,0.615686,13
0.0393546,0.898506,113.20111448367437,0.282349,0.590996,14
0.0445113,0.889278,119.27717974980672,0.279508,0.613672,15
0.0386107,0.899352,106.66324508587519,0.278033,0.600499,16
0.0473947,0.880064,112.21286568244298,0.27643,0.608248,17
0.0370786,0.902245,113.9582743326823,0.274548,0.624549,18
0.0445458,0.888866,111.61172118186951,0.239877,0.607846,19
0.0384266,0.899878,99.50249771674474,0.282314,0.622513,20
0.0362475,0.903878,111.00769288142523,0.270769,0.624045,21
0.0444282,0.891915,92.18587468067805,0.248722,0.610429,22
0.0379414,0.900471,100.87806111574173,0.269879,0.628451,23
0.0350668,0.90673,96.3334810535113,0.269501,0.625875,24
0.0429898,0.889629,98.60774253209432,0.266643,0.619057,25
0.0352369,0.90649,96.01144971847535,0.272238,0.634421,26
0.0384496,0.9008,92.15111506382624,0.265978,0.588138,27
0.0397707,0.898285,109.68378691673279,0.259883,0.613068,28
0.0377667,0.902485,111.4512623667717,0.271253,0.63143,29
0.0342268,0.90919,98.9904531677564,0.293217,0.623389,30
0.0352173,0.906527,99.98344130118689,0.295495,0.614195,31
0.0401869,0.895831,90.60012025038401,0.266844,0.627367,32
0.0367463,0.905314,97.36036261717479,0.272141,0.627545,33
0.03394,0.91028,97.7883745153745,0.278301,0.628855,34
0.0397129,0.898525,87.7644777695338,0.256719,0.620521,35
0.0348798,0.908673,81.67938078641892,0.263583,0.627804,36
0.0328177,0.912562,73.40318779945373,0.275125,0.62629,37
0.0349243,0.907875,78.59540103276571,0.262217,0.581985,38
0.0422292,0.894592,94.70005215009054,0.26984,0.628559,39
0.0414169,0.898174,100.36419899861018,0.267857,0.624228,40
0.0337477,0.91103,78.18862450122833,0.286241,0.628188,41
0.0322118,0.913791,85.46071246465047,0.27625,0.62699,42
0.0329793,0.911821,93.53569479783376,0.29006,0.628766,43
